hour,precipitation,humidity,wind_speed,temperature,date,region_id
600.00,0.00,39.00,2.80,12.60,2021-03-17,2306065
700.00,0.00,40.00,2.20,11.70,2021-03-17,2306065
800.00,0.00,42.00,2.90,8.10,2021-03-17,2306065
900.00,0.00,56.00,1.20,6.80,2021-03-17,2306065
1000.00,0.00,50.00,0.50,5.40,2021-03-17,2306065
1100.00,0.00,64.00,0.80,5.10,2021-03-17,2306065
1200.00,0.00,69.00,0.70,4.30,2021-03-17,2306065
1300.00,0.00,73.00,0.70,4.00,2021-03-17,2306065
1400.00,0.00,73.00,0.90,4.10,2021-03-17,2306065
1500.00,0.00,74.00,1.00,4.00,2021-03-17,2306065
1600.00,0.00,75.00,0.90,3.80,2021-03-17,2306065
1700.00,0.00,76.00,0.50,3.40,2021-03-17,2306065
1800.00,0.00,80.00,0.30,2.80,2021-03-17,2306065
1900.00,0.00,83.00,0.80,2.80,2021-03-17,2306065
2000.00,0.00,90.00,1.10,2.60,2021-03-17,2306065
2100.00,0.00,88.00,0.00,2.30,2021-03-17,2306065
2200.00,0.00,72.00,0.50,6.70,2021-03-17,2306065
2300.00,0.00,49.00,1.70,9.80,2021-03-17,2306065
0.00,0.00,47.00,1.50,12.20,2021-03-18,2306065
100.00,0.00,44.00,2.10,12.90,2021-03-18,2306065
200.00,0.00,42.00,2.10,14.50,2021-03-18,2306065
300.00,0.00,40.00,2.40,15.10,2021-03-18,2306065
400.00,0.00,37.00,2.20,15.50,2021-03-18,2306065
500.00,0.00,41.00,2.00,16.00,2021-03-18,2306065
600.00,0.00,49.00,2.30,15.00,2021-03-18,2306065
700.00,0.00,48.00,1.80,13.20,2021-03-18,2306065
800.00,0.00,52.00,1.10,11.20,2021-03-18,2306065
900.00,0.00,61.00,1.20,9.40,2021-03-18,2306065
1000.00,0.00,60.00,0.80,9.20,2021-03-18,2306065
1100.00,0.00,58.00,0.20,8.80,2021-03-18,2306065
1200.00,0.00,62.00,0.10,9.70,2021-03-18,2306065
1300.00,0.00,62.00,0.10,9.60,2021-03-18,2306065
1400.00,0.00,64.00,0.40,9.30,2021-03-18,2306065
1500.00,0.00,68.00,0.40,9.20,2021-03-18,2306065
1600.00,0.00,68.00,0.10,9.10,2021-03-18,2306065
1700.00,0.00,72.00,0.00,8.80,2021-03-18,2306065
1800.00,0.00,73.00,0.00,8.40,2021-03-18,2306065
1900.00,0.00,74.00,0.50,8.10,2021-03-18,2306065
2000.00,0.00,75.00,0.10,8.20,2021-03-18,2306065
2100.00,0.00,74.00,0.00,8.90,2021-03-18,2306065
2200.00,0.00,60.00,1.20,11.60,2021-03-18,2306065
2300.00,0.00,48.00,2.50,13.20,2021-03-18,2306065
0.00,0.00,44.00,2.40,14.70,2021-03-19,2306065
100.00,0.00,40.00,2.00,15.70,2021-03-19,2306065
200.00,0.00,37.00,1.60,16.40,2021-03-19,2306065
300.00,0.00,36.00,1.60,18.30,2021-03-19,2306065
400.00,0.00,37.00,2.10,18.30,2021-03-19,2306065
500.00,0.00,37.00,1.80,18.00,2021-03-19,2306065
600.00,0.00,40.00,3.10,18.00,2021-03-19,2306065
700.00,0.00,44.00,2.80,16.10,2021-03-19,2306065
800.00,0.00,49.00,1.20,13.60,2021-03-19,2306065
900.00,0.00,53.00,1.00,12.20,2021-03-19,2306065
1000.00,0.00,53.00,0.50,11.50,2021-03-19,2306065
1100.00,0.00,57.00,0.40,11.40,2021-03-19,2306065
1200.00,0.00,59.00,0.20,11.30,2021-03-19,2306065
1300.00,0.00,63.00,0.30,10.60,2021-03-19,2306065
1400.00,0.00,63.00,0.10,10.80,2021-03-19,2306065
1500.00,0.00,66.00,0.70,10.80,2021-03-19,2306065
1600.00,0.00,49.00,0.40,11.10,2021-03-19,2306065
1700.00,0.00,50.00,0.80,12.30,2021-03-19,2306065
1800.00,0.00,51.00,1.30,12.70,2021-03-19,2306065
1900.00,0.00,51.00,1.10,12.20,2021-03-19,2306065
2000.00,0.00,52.00,1.60,12.10,2021-03-19,2306065
2100.00,0.00,64.00,2.10,11.80,2021-03-19,2306065
2200.00,0.00,67.00,2.90,10.20,2021-03-19,2306065
2300.00,0.00,84.00,1.50,8.90,2021-03-19,2306065
0.00,1.00,93.00,2.00,8.00,2021-03-20,2306065
100.00,1.50,96.00,0.00,7.90,2021-03-20,2306065
200.00,1.50,97.00,0.70,8.10,2021-03-20,2306065
300.00,0.50,97.00,0.60,8.20,2021-03-20,2306065
400.00,0.00,97.00,0.50,8.20,2021-03-20,2306065
500.00,0.00,97.00,0.70,9.10,2021-03-20,2306065
600.00,0.00,96.00,1.80,8.80,2021-03-20,2306065
700.00,0.00,95.00,2.20,8.30,2021-03-20,2306065
800.00,0.00,93.00,1.70,8.20,2021-03-20,2306065
900.00,0.00,92.00,1.50,7.40,2021-03-20,2306065
1000.00,0.00,90.00,1.50,7.20,2021-03-20,2306065
1100.00,0.00,92.00,1.20,7.00,2021-03-20,2306065
1200.00,0.00,92.00,1.90,6.60,2021-03-20,2306065
1300.00,0.00,92.00,1.90,6.50,2021-03-20,2306065
1400.00,0.00,90.00,0.80,6.10,2021-03-20,2306065
1500.00,0.00,89.00,1.80,5.60,2021-03-20,2306065
1600.00,0.00,86.00,1.50,5.10,2021-03-20,2306065
1700.00,0.00,84.00,0.50,4.00,2021-03-20,2306065
1800.00,0.00,86.00,0.20,3.30,2021-03-20,2306065
1900.00,0.00,91.00,0.80,3.80,2021-03-20,2306065
2000.00,0.00,88.00,1.30,4.70,2021-03-20,2306065
2100.00,0.00,81.00,0.80,4.20,2021-03-20,2306065
2200.00,0.00,76.00,1.70,5.40,2021-03-20,2306065
2300.00,0.00,75.00,2.50,6.00,2021-03-20,2306065
0.00,0.00,74.00,3.30,6.10,2021-03-21,2306065
100.00,0.00,69.00,3.60,7.80,2021-03-21,2306065
200.00,0.00,57.00,5.00,7.50,2021-03-21,2306065
300.00,0.50,74.00,4.60,8.40,2021-03-21,2306065
400.00,0.00,57.00,4.90,9.50,2021-03-21,2306065
500.00,0.00,52.00,4.30,9.60,2021-03-21,2306065
600.00,0.00,54.00,5.60,8.00,2021-03-21,2306065
700.00,0.00,50.00,4.40,6.80,2021-03-21,2306065
800.00,0.00,53.00,3.60,5.80,2021-03-21,2306065
900.00,0.00,61.00,4.30,5.30,2021-03-21,2306065
1000.00,0.00,63.00,2.60,4.70,2021-03-21,2306065
1100.00,0.00,61.00,1.80,3.90,2021-03-21,2306065
1200.00,0.00,62.00,1.80,3.00,2021-03-21,2306065
1300.00,0.00,62.00,1.80,2.60,2021-03-21,2306065
1400.00,0.00,60.00,1.00,2.00,2021-03-21,2306065
1500.00,0.00,62.00,0.60,1.00,2021-03-21,2306065
1600.00,0.00,65.00,0.40,0.30,2021-03-21,2306065
1700.00,0.00,62.00,0.50,0.60,2021-03-21,2306065
1800.00,0.00,59.00,0.70,0.40,2021-03-21,2306065
1900.00,0.00,59.00,0.50,0.50,2021-03-21,2306065
2000.00,0.00,69.00,0.70,-0.20,2021-03-21,2306065
2100.00,0.00,80.00,0.50,0.10,2021-03-21,2306065
2200.00,0.00,50.00,1.10,4.60,2021-03-21,2306065
2300.00,0.00,55.00,2.20,6.70,2021-03-21,2306065
0.00,0.00,56.00,2.90,6.90,2021-03-22,2306065
100.00,0.00,56.00,3.30,8.60,2021-03-22,2306065
200.00,0.00,39.00,3.40,9.60,2021-03-22,2306065
300.00,0.00,46.00,3.70,10.30,2021-03-22,2306065
400.00,0.00,44.00,3.90,11.20,2021-03-22,2306065
500.00,0.00,48.00,4.50,10.10,2021-03-22,2306065
600.00,0.00,47.00,4.10,10.10,2021-03-22,2306065
700.00,0.00,44.00,3.80,9.80,2021-03-22,2306065
800.00,0.00,57.00,2.90,7.60,2021-03-22,2306065
900.00,0.00,70.00,2.10,6.40,2021-03-22,2306065
1000.00,0.00,75.00,2.90,6.00,2021-03-22,2306065
1100.00,0.00,77.00,1.80,5.90,2021-03-22,2306065
1200.00,0.00,84.00,0.70,4.00,2021-03-22,2306065
1300.00,0.00,90.00,0.20,3.70,2021-03-22,2306065
1400.00,0.00,92.00,0.80,3.00,2021-03-22,2306065
1500.00,0.00,94.00,0.80,3.10,2021-03-22,2306065
1600.00,0.00,96.00,1.00,3.10,2021-03-22,2306065
1700.00,0.00,98.00,0.60,2.30,2021-03-22,2306065
1800.00,0.00,98.00,0.80,3.10,2021-03-22,2306065
1900.00,0.00,99.00,1.40,3.30,2021-03-22,2306065
2000.00,0.00,97.00,2.50,3.90,2021-03-22,2306065
2100.00,0.00,94.00,1.90,4.60,2021-03-22,2306065
2200.00,0.00,83.00,1.60,5.90,2021-03-22,2306065
2300.00,0.00,76.00,2.20,8.10,2021-03-22,2306065
0.00,0.00,68.00,2.80,9.60,2021-03-23,2306065
100.00,0.00,64.00,2.70,11.80,2021-03-23,2306065
200.00,0.00,59.00,4.00,12.70,2021-03-23,2306065
300.00,0.00,51.00,4.60,12.40,2021-03-23,2306065
400.00,0.00,50.00,4.40,12.40,2021-03-23,2306065
500.00,0.00,45.00,3.40,13.60,2021-03-23,2306065
600.00,0.00,43.00,3.30,13.20,2021-03-23,2306065
700.00,0.00,52.00,3.30,11.40,2021-03-23,2306065
800.00,0.00,53.00,2.60,10.40,2021-03-23,2306065
900.00,0.00,66.00,1.80,9.50,2021-03-23,2306065
1000.00,0.00,60.00,1.10,8.70,2021-03-23,2306065
1100.00,0.00,73.00,1.30,9.10,2021-03-23,2306065
1200.00,0.00,78.00,1.80,9.30,2021-03-23,2306065
1300.00,0.00,83.00,2.10,8.60,2021-03-23,2306065
1400.00,0.00,88.00,2.30,8.20,2021-03-23,2306065
1500.00,0.00,89.00,2.40,7.70,2021-03-23,2306065
1600.00,0.00,93.00,2.60,7.40,2021-03-23,2306065
1700.00,0.00,93.00,2.10,7.40,2021-03-23,2306065
1800.00,0.00,92.00,1.90,7.00,2021-03-23,2306065
1900.00,0.00,94.00,2.40,7.00,2021-03-23,2306065
2000.00,0.00,94.00,2.50,7.20,2021-03-23,2306065
2100.00,0.00,77.00,2.50,7.50,2021-03-23,2306065
2200.00,0.00,65.00,2.50,8.90,2021-03-23,2306065
2300.00,0.00,59.00,2.40,9.50,2021-03-23,2306065
0.00,0.00,57.00,2.90,10.70,2021-03-24,2306065
100.00,0.00,51.00,2.70,12.10,2021-03-24,2306065
200.00,0.00,44.00,1.90,13.90,2021-03-24,2306065
300.00,0.00,41.00,3.10,14.50,2021-03-24,2306065
400.00,0.00,42.00,3.50,14.70,2021-03-24,2306065
500.00,0.00,47.00,2.80,14.50,2021-03-24,2306065
600.00,0.00,50.00,2.90,14.40,2021-03-24,2306065
700.00,0.00,55.00,3.10,13.40,2021-03-24,2306065
800.00,0.00,64.00,2.40,11.60,2021-03-24,2306065
900.00,0.00,70.00,1.80,10.90,2021-03-24,2306065
1000.00,0.00,78.00,1.00,9.90,2021-03-24,2306065
1100.00,0.00,79.00,0.90,10.00,2021-03-24,2306065
1200.00,0.00,81.00,0.60,8.00,2021-03-24,2306065
1300.00,0.00,85.00,0.30,7.70,2021-03-24,2306065
1400.00,0.00,87.00,0.60,7.40,2021-03-24,2306065
1600.00,0.00,94.00,0.70,8.50,2021-03-24,2306065
1700.00,0.00,91.00,0.10,8.70,2021-03-24,2306065
1800.00,0.00,88.00,0.10,8.40,2021-03-24,2306065
1900.00,0.00,89.00,0.20,8.20,2021-03-24,2306065
2000.00,0.00,90.00,0.70,6.50,2021-03-24,2306065
2100.00,0.00,92.00,0.50,6.80,2021-03-24,2306065
2200.00,0.00,83.00,0.40,9.90,2021-03-24,2306065
2300.00,0.00,71.00,1.20,11.70,2021-03-24,2306065
0.00,0.00,64.00,1.90,13.20,2021-03-25,2306065
100.00,0.00,60.00,1.90,13.90,2021-03-25,2306065
200.00,0.00,55.00,2.80,14.70,2021-03-25,2306065
300.00,0.00,57.00,2.60,15.00,2021-03-25,2306065
400.00,0.00,51.00,2.70,15.60,2021-03-25,2306065
500.00,0.00,52.00,2.70,13.70,2021-03-25,2306065
600.00,0.00,51.00,2.50,13.10,2021-03-25,2306065
700.00,0.00,62.00,2.60,10.70,2021-03-25,2306065
800.00,0.00,72.00,1.40,8.90,2021-03-25,2306065
900.00,0.00,84.00,2.00,6.90,2021-03-25,2306065
1000.00,0.00,90.00,2.00,6.40,2021-03-25,2306065
1100.00,0.00,92.00,1.60,5.90,2021-03-25,2306065
1200.00,0.00,93.00,0.80,5.60,2021-03-25,2306065
1300.00,0.00,93.00,1.40,5.50,2021-03-25,2306065
1400.00,0.00,92.00,0.70,5.40,2021-03-25,2306065
1500.00,0.00,94.00,0.20,5.20,2021-03-25,2306065
1600.00,0.00,95.00,0.60,5.10,2021-03-25,2306065
1700.00,0.00,96.00,0.50,5.30,2021-03-25,2306065
1800.00,0.00,97.00,0.40,5.20,2021-03-25,2306065
1900.00,0.00,96.00,0.20,5.30,2021-03-25,2306065
2000.00,0.00,95.00,0.70,5.30,2021-03-25,2306065
2100.00,0.00,94.00,0.50,5.80,2021-03-25,2306065
2200.00,0.00,88.00,1.10,6.70,2021-03-25,2306065
2300.00,0.00,79.00,1.70,9.30,2021-03-25,2306065
0.00,0.00,68.00,0.90,11.90,2021-03-26,2306065
100.00,0.00,56.00,1.30,13.60,2021-03-26,2306065
200.00,0.00,37.00,1.20,14.90,2021-03-26,2306065
300.00,0.00,29.00,1.50,16.30,2021-03-26,2306065
400.00,0.00,28.00,1.20,17.90,2021-03-26,2306065
500.00,0.00,24.00,2.00,19.10,2021-03-26,2306065
600.00,0.00,28.00,1.80,17.20,2021-03-26,2306065
700.00,0.00,36.00,1.30,17.10,2021-03-26,2306065
800.00,0.00,43.00,0.20,14.70,2021-03-26,2306065
900.00,0.00,53.00,0.40,12.90,2021-03-26,2306065
1000.00,0.00,60.00,0.90,11.70,2021-03-26,2306065
1100.00,0.00,67.00,0.60,11.70,2021-03-26,2306065
1200.00,0.00,60.00,0.40,11.00,2021-03-26,2306065
1300.00,0.00,64.00,1.80,13.60,2021-03-26,2306065
1400.00,0.00,68.00,0.90,13.20,2021-03-26,2306065
1500.00,0.00,70.00,0.80,12.30,2021-03-26,2306065
1600.00,0.00,71.00,0.50,11.70,2021-03-26,2306065
1700.00,0.00,71.00,0.50,9.80,2021-03-26,2306065
1800.00,0.00,71.00,0.70,9.50,2021-03-26,2306065
1900.00,0.00,75.00,0.80,9.10,2021-03-26,2306065
2000.00,0.00,75.00,0.60,10.80,2021-03-26,2306065
2100.00,0.00,72.00,0.70,11.00,2021-03-26,2306065
2200.00,0.00,56.00,1.40,12.30,2021-03-26,2306065
2300.00,0.00,55.00,2.30,13.70,2021-03-26,2306065
0.00,0.00,40.00,1.40,13.90,2021-03-27,2306065
100.00,0.00,40.00,1.60,15.20,2021-03-27,2306065
200.00,0.50,59.00,0.70,11.60,2021-03-27,2306065
300.00,2.00,80.00,1.70,11.10,2021-03-27,2306065
400.00,2.00,85.00,3.30,11.30,2021-03-27,2306065
500.00,2.00,89.00,2.90,11.50,2021-03-27,2306065
600.00,3.00,92.00,2.70,11.10,2021-03-27,2306065
700.00,3.50,93.00,4.00,11.10,2021-03-27,2306065
800.00,3.50,95.00,2.80,11.30,2021-03-27,2306065
900.00,1.50,95.00,3.60,11.70,2021-03-27,2306065
1000.00,0.50,96.00,3.30,12.10,2021-03-27,2306065
1100.00,0.50,96.00,3.00,12.20,2021-03-27,2306065
1200.00,0.50,98.00,2.20,12.50,2021-03-27,2306065
1300.00,1.50,99.00,1.40,12.90,2021-03-27,2306065
1400.00,2.50,100.00,2.70,13.20,2021-03-27,2306065
1500.00,2.50,99.00,2.60,12.00,2021-03-27,2306065
1600.00,0.50,99.00,2.40,11.40,2021-03-27,2306065
1700.00,0.00,99.00,4.40,9.90,2021-03-27,2306065
1800.00,1.50,99.00,2.20,8.20,2021-03-27,2306065
1900.00,0.50,100.00,2.80,7.50,2021-03-27,2306065
2000.00,0.50,100.00,3.80,7.30,2021-03-27,2306065
2100.00,1.00,100.00,2.50,7.40,2021-03-27,2306065
2200.00,0.50,100.00,2.60,7.70,2021-03-27,2306065
2300.00,0.50,100.00,2.30,7.80,2021-03-27,2306065
0.00,0.00,100.00,1.80,8.30,2021-03-28,2306065
100.00,0.00,100.00,2.10,9.50,2021-03-28,2306065
200.00,0.00,98.00,2.00,9.80,2021-03-28,2306065
300.00,0.00,97.00,2.50,9.10,2021-03-28,2306065
400.00,0.00,95.00,2.80,8.00,2021-03-28,2306065
500.00,0.00,91.00,3.40,8.80,2021-03-28,2306065
600.00,0.00,88.00,3.50,8.50,2021-03-28,2306065
700.00,0.00,90.00,1.90,8.50,2021-03-28,2306065
800.00,0.00,89.00,1.40,8.30,2021-03-28,2306065
900.00,0.00,91.00,1.30,8.00,2021-03-28,2306065
1000.00,0.00,92.00,0.70,8.70,2021-03-28,2306065
1100.00,0.00,90.00,0.70,9.10,2021-03-28,2306065
1200.00,0.50,95.00,1.30,8.70,2021-03-28,2306065
1300.00,0.50,98.00,2.30,8.60,2021-03-28,2306065
1400.00,0.00,99.00,3.80,8.60,2021-03-28,2306065
1500.00,0.00,99.00,3.30,8.60,2021-03-28,2306065
1600.00,0.00,96.00,2.30,8.10,2021-03-28,2306065
1700.00,0.00,94.00,2.10,7.90,2021-03-28,2306065
1800.00,0.00,96.00,1.70,8.00,2021-03-28,2306065
1900.00,0.00,97.00,1.80,8.20,2021-03-28,2306065
2000.00,0.00,97.00,1.10,7.70,2021-03-28,2306065
2100.00,0.00,98.00,0.30,7.50,2021-03-28,2306065
2200.00,0.00,94.00,0.70,8.50,2021-03-28,2306065
2300.00,0.00,85.00,1.50,9.80,2021-03-28,2306065
0.00,0.00,58.00,2.10,11.10,2021-03-29,2306065
100.00,0.00,58.00,2.60,11.90,2021-03-29,2306065
200.00,0.00,49.00,2.80,12.70,2021-03-29,2306065
300.00,0.00,46.00,3.00,13.40,2021-03-29,2306065
400.00,0.00,43.00,3.30,13.20,2021-03-29,2306065
500.00,0.00,35.00,2.40,13.50,2021-03-29,2306065
600.00,0.00,45.00,3.50,12.20,2021-03-29,2306065
700.00,0.00,44.00,2.80,11.20,2021-03-29,2306065
800.00,0.00,46.00,2.20,10.20,2021-03-29,2306065
900.00,0.00,54.00,1.80,8.70,2021-03-29,2306065
1000.00,0.00,57.00,0.80,8.10,2021-03-29,2306065
1100.00,0.00,65.00,0.80,7.10,2021-03-29,2306065
1200.00,0.00,68.00,0.20,5.70,2021-03-29,2306065
1300.00,0.00,79.00,0.40,4.80,2021-03-29,2306065
1400.00,0.00,86.00,1.10,4.30,2021-03-29,2306065
1500.00,0.00,89.00,1.10,3.60,2021-03-29,2306065
1600.00,0.00,91.00,0.90,3.10,2021-03-29,2306065
1700.00,0.00,89.00,0.50,2.30,2021-03-29,2306065
1800.00,0.00,88.00,1.00,2.40,2021-03-29,2306065
1900.00,0.00,88.00,0.70,2.70,2021-03-29,2306065
2000.00,0.00,94.00,0.80,2.30,2021-03-29,2306065
2100.00,0.00,88.00,0.90,3.50,2021-03-29,2306065
2200.00,0.00,71.00,0.00,7.80,2021-03-29,2306065
2300.00,0.00,34.00,0.70,10.20,2021-03-29,2306065
0.00,0.00,35.00,1.90,12.00,2021-03-30,2306065
100.00,0.00,29.00,2.00,13.50,2021-03-30,2306065
200.00,0.00,25.00,2.40,16.00,2021-03-30,2306065
300.00,0.00,26.00,1.80,17.60,2021-03-30,2306065
400.00,0.00,26.00,3.00,17.30,2021-03-30,2306065
500.00,0.00,30.00,2.70,17.30,2021-03-30,2306065
600.00,0.00,30.00,3.00,15.90,2021-03-30,2306065
700.00,0.00,30.00,2.00,14.00,2021-03-30,2306065
800.00,0.00,33.00,2.40,12.20,2021-03-30,2306065
900.00,0.00,34.00,1.60,10.50,2021-03-30,2306065
1000.00,0.00,49.00,0.20,8.00,2021-03-30,2306065
1100.00,0.00,55.00,0.60,7.00,2021-03-30,2306065
1200.00,0.00,67.00,0.30,6.50,2021-03-30,2306065
1300.00,0.00,70.00,0.70,6.10,2021-03-30,2306065
1400.00,0.00,76.00,0.10,6.40,2021-03-30,2306065
1500.00,0.00,79.00,0.70,6.10,2021-03-30,2306065
1600.00,0.00,81.00,0.80,4.90,2021-03-30,2306065
1700.00,0.00,84.00,0.20,4.30,2021-03-30,2306065
1800.00,0.00,82.00,0.30,4.60,2021-03-30,2306065
1900.00,0.00,85.00,0.30,4.30,2021-03-30,2306065
2000.00,0.00,85.00,0.70,4.00,2021-03-30,2306065
2100.00,0.00,82.00,0.30,5.00,2021-03-30,2306065
2200.00,0.00,62.00,0.90,8.60,2021-03-30,2306065
2300.00,0.00,48.00,1.10,11.50,2021-03-30,2306065
0.00,0.00,39.00,0.80,13.70,2021-03-31,2306065
100.00,0.00,36.00,1.20,17.20,2021-03-31,2306065
200.00,0.00,28.00,1.50,19.50,2021-03-31,2306065
300.00,0.00,28.00,2.30,18.70,2021-03-31,2306065
400.00,0.00,29.00,2.50,20.40,2021-03-31,2306065
500.00,0.00,22.00,2.30,21.20,2021-03-31,2306065
600.00,0.00,16.00,2.00,21.00,2021-03-31,2306065
700.00,0.00,23.00,2.00,19.00,2021-03-31,2306065
800.00,0.00,35.00,1.10,16.50,2021-03-31,2306065
900.00,0.00,36.00,0.40,13.00,2021-03-31,2306065
1000.00,0.00,52.00,0.30,11.40,2021-03-31,2306065
1100.00,0.00,52.00,0.90,10.40,2021-03-31,2306065
1200.00,0.00,59.00,0.40,11.30,2021-03-31,2306065
1300.00,0.00,67.00,0.20,11.50,2021-03-31,2306065
1400.00,0.00,74.00,0.00,10.80,2021-03-31,2306065
1500.00,0.00,80.00,0.20,9.70,2021-03-31,2306065
1600.00,0.00,80.00,0.30,9.60,2021-03-31,2306065
1700.00,0.00,81.00,0.40,9.20,2021-03-31,2306065
1800.00,0.00,82.00,1.80,12.10,2021-03-31,2306065
1900.00,0.00,82.00,0.90,9.60,2021-03-31,2306065
2000.00,0.00,82.00,0.40,9.50,2021-03-31,2306065
2100.00,0.00,72.00,1.30,12.90,2021-03-31,2306065
2200.00,0.00,38.00,2.40,16.10,2021-03-31,2306065
2300.00,0.00,34.00,3.20,16.90,2021-03-31,2306065
0.00,0.00,22.00,2.90,18.80,2021-04-01,2306065
100.00,0.00,19.00,3.20,20.20,2021-04-01,2306065
200.00,0.00,16.00,3.20,21.00,2021-04-01,2306065
300.00,0.00,17.00,3.60,22.00,2021-04-01,2306065
400.00,0.00,17.00,3.00,22.30,2021-04-01,2306065
500.00,0.00,17.00,3.00,22.90,2021-04-01,2306065
600.00,0.00,17.00,2.70,22.90,2021-04-01,2306065
700.00,0.00,19.00,3.50,22.70,2021-04-01,2306065
800.00,0.00,21.00,2.40,21.70,2021-04-01,2306065
900.00,0.00,22.00,2.70,20.50,2021-04-01,2306065
1000.00,0.00,22.00,3.20,19.50,2021-04-01,2306065
1100.00,0.00,24.00,1.80,18.30,2021-04-01,2306065
1200.00,0.00,24.00,2.30,17.50,2021-04-01,2306065
1300.00,0.00,34.00,2.70,16.20,2021-04-01,2306065
1400.00,0.00,36.00,3.20,15.20,2021-04-01,2306065
1500.00,0.00,35.00,2.10,14.50,2021-04-01,2306065
1600.00,0.00,34.00,3.00,14.20,2021-04-01,2306065
1700.00,0.00,38.00,3.70,13.70,2021-04-01,2306065
1800.00,0.00,38.00,3.60,13.70,2021-04-01,2306065
1900.00,0.00,35.00,2.80,13.50,2021-04-01,2306065
2000.00,0.00,33.00,2.20,13.50,2021-04-01,2306065
2100.00,0.00,37.00,1.80,13.70,2021-04-01,2306065
2200.00,0.00,36.00,3.20,14.90,2021-04-01,2306065
2300.00,0.00,30.00,3.20,15.80,2021-04-01,2306065
0.00,0.00,27.00,4.00,17.30,2021-04-02,2306065
100.00,0.00,25.00,1.80,18.60,2021-04-02,2306065
200.00,0.00,26.00,1.70,19.70,2021-04-02,2306065
300.00,0.00,28.00,1.70,20.50,2021-04-02,2306065
400.00,0.00,25.00,1.30,21.30,2021-04-02,2306065
500.00,0.00,29.00,1.50,20.90,2021-04-02,2306065
600.00,0.00,28.00,1.50,20.60,2021-04-02,2306065
700.00,0.00,34.00,1.40,19.00,2021-04-02,2306065
800.00,0.00,42.00,0.30,18.00,2021-04-02,2306065
900.00,0.00,48.00,0.90,16.90,2021-04-02,2306065
1000.00,0.00,53.00,0.40,17.40,2021-04-02,2306065
1100.00,0.00,46.00,0.50,17.50,2021-04-02,2306065
1200.00,0.00,51.00,0.20,17.30,2021-04-02,2306065
1300.00,0.00,58.00,0.30,16.70,2021-04-02,2306065
1400.00,0.00,59.00,0.40,16.60,2021-04-02,2306065
1500.00,0.00,59.00,0.80,17.10,2021-04-02,2306065
1600.00,0.00,61.00,1.10,17.20,2021-04-02,2306065
1700.00,0.00,65.00,0.80,16.60,2021-04-02,2306065
1800.00,0.00,63.00,1.30,17.20,2021-04-02,2306065
1900.00,0.00,62.00,2.10,18.10,2021-04-02,2306065
2000.00,0.00,66.00,1.00,17.70,2021-04-02,2306065
2100.00,0.00,66.00,0.30,16.50,2021-04-02,2306065
2200.00,0.00,87.00,0.90,15.70,2021-04-02,2306065
2300.00,0.50,89.00,0.20,14.50,2021-04-02,2306065
0.00,1.00,93.00,0.60,13.30,2021-04-03,2306065
100.00,5.50,98.00,0.80,12.70,2021-04-03,2306065
200.00,5.50,99.00,0.50,12.60,2021-04-03,2306065
300.00,9.00,100.00,0.70,12.70,2021-04-03,2306065
400.00,6.50,100.00,0.90,13.20,2021-04-03,2306065
500.00,5.00,97.00,1.60,14.10,2021-04-03,2306065
600.00,3.50,97.00,3.30,14.10,2021-04-03,2306065
700.00,4.00,98.00,0.30,14.10,2021-04-03,2306065
800.00,3.50,99.00,1.40,14.10,2021-04-03,2306065
900.00,2.00,97.00,0.70,12.90,2021-04-03,2306065
1000.00,1.00,95.00,0.60,11.50,2021-04-03,2306065
1100.00,3.00,97.00,0.80,11.20,2021-04-03,2306065
1200.00,2.50,91.00,0.70,10.80,2021-04-03,2306065
1300.00,0.00,94.00,0.90,10.40,2021-04-03,2306065
1400.00,0.00,98.00,0.90,9.90,2021-04-03,2306065
1500.00,0.00,98.00,0.70,9.70,2021-04-03,2306065
1600.00,0.00,95.00,0.70,9.80,2021-04-03,2306065
1700.00,0.50,96.00,1.20,9.40,2021-04-03,2306065
1800.00,0.00,96.00,1.10,9.20,2021-04-03,2306065
1900.00,0.50,96.00,1.50,9.00,2021-04-03,2306065
2000.00,0.00,88.00,1.30,9.10,2021-04-03,2306065
2100.00,0.00,86.00,0.80,9.30,2021-04-03,2306065
2200.00,0.00,76.00,1.00,10.00,2021-04-03,2306065
2300.00,0.00,71.00,1.60,10.20,2021-04-03,2306065
0.00,0.00,67.00,1.20,11.40,2021-04-04,2306065
100.00,0.00,57.00,1.70,13.00,2021-04-04,2306065
200.00,0.00,53.00,1.30,14.00,2021-04-04,2306065
300.00,0.00,58.00,1.80,15.60,2021-04-04,2306065
400.00,0.00,54.00,3.20,16.60,2021-04-04,2306065
500.00,0.00,49.00,2.30,17.10,2021-04-04,2306065
600.00,0.00,44.00,2.50,15.80,2021-04-04,2306065
700.00,0.00,45.00,1.90,15.00,2021-04-04,2306065
800.00,0.00,44.00,1.10,14.60,2021-04-04,2306065
900.00,0.00,64.00,0.20,11.50,2021-04-04,2306065
1000.00,0.00,69.00,0.50,10.70,2021-04-04,2306065
1100.00,0.00,51.00,1.10,11.10,2021-04-04,2306065
1200.00,0.00,61.00,0.80,9.60,2021-04-04,2306065
1300.00,0.00,75.00,0.30,8.20,2021-04-04,2306065
1400.00,0.00,80.00,0.70,7.20,2021-04-04,2306065
1500.00,0.00,85.00,0.30,6.20,2021-04-04,2306065
1600.00,0.00,88.00,0.70,6.30,2021-04-04,2306065
