date,humidity,wind_speed,temperature,precipitation,region_id
2021-10-31,75.62,2.00,14.93,0.00,2302052
2021-11-01,72.29,2.62,12.18,0.00,2302052
2021-11-02,70.46,1.95,11.41,0.00,2302052
2021-11-03,71.79,1.89,12.72,0.00,2302052
2021-11-04,82.08,1.80,12.53,2.40,2302052
2021-11-05,61.88,2.03,14.17,0.00,2302052
2021-11-06,52.04,2.12,15.50,0.00,2302052
2021-11-07,53.62,4.09,16.55,17.80,2302052
2021-11-08,82.25,3.64,5.39,17.30,2302052
2021-11-09,78.25,2.87,4.37,9.60,2302052
2021-11-10,61.50,3.71,5.62,0.00,2302052
2021-11-11,57.17,4.59,5.68,0.30,2302052
2021-11-12,48.62,2.50,5.35,0.00,2302052
2021-11-13,61.92,2.62,11.22,0.00,2302052
2021-11-14,66.50,2.11,11.66,0.00,2302052
2021-11-15,62.12,2.14,10.12,0.00,2302052
2021-11-16,57.96,2.20,8.20,0.00,2302052
2021-11-17,60.04,2.30,9.08,0.80,2302052
2021-11-18,79.29,2.93,13.47,0.00,2302052
2021-11-19,82.00,1.85,11.67,0.00,2302052
2021-11-20,79.67,1.43,10.03,0.00,2302052
2021-11-21,64.96,4.09,9.24,3.10,2302052
2021-11-22,57.75,5.40,0.87,0.00,2302052
2021-11-23,60.04,3.43,0.64,0.00,2302052
2021-11-24,54.50,4.17,8.33,0.00,2302052
2021-11-25,42.30,3.49,4.99,0.00,2302052
2021-11-26,50.08,3.13,3.56,0.00,2302052
2021-11-27,49.17,2.01,3.70,0.00,2302052
2021-11-28,47.50,1.53,6.94,0.00,2302052
2021-11-29,64.62,2.56,9.70,21.80,2302052
2021-11-30,63.21,7.60,3.04,5.90,2302052
2021-12-01,44.58,4.60,-1.13,0.00,2302052
2021-12-02,52.17,4.67,5.33,0.40,2302052
2021-12-03,40.00,3.88,1.11,0.00,2302052
2021-12-04,39.33,3.05,2.32,0.00,2302052
2021-12-05,45.92,1.67,4.65,0.00,2302052
2021-12-06,53.38,2.11,6.69,0.00,2302052
2021-12-07,62.71,2.55,6.71,0.00,2302052
2021-12-08,58.96,2.12,7.10,0.00,2302052
2021-12-09,56.29,1.71,8.62,0.20,2302052
2021-12-10,79.92,1.81,6.84,0.10,2302052
2021-12-11,73.33,2.82,5.33,0.00,2302052
2021-12-12,40.29,5.26,-1.39,0.00,2302052
2021-12-13,41.58,2.52,0.07,0.00,2302052
2021-12-14,70.04,2.73,7.29,2.20,2302052
2021-12-15,69.96,1.77,7.21,0.00,2302052
2021-12-16,63.33,4.42,3.43,0.00,2302052
2021-12-17,44.04,5.48,-7.54,0.00,2302052
2021-12-18,60.42,4.12,-1.25,4.60,2302052
2021-12-19,63.29,2.51,3.40,0.00,2302052
2021-12-20,81.04,2.60,7.97,0.00,2302052
2021-12-21,53.25,3.65,2.49,0.00,2302052
2021-12-22,51.88,2.08,2.06,0.00,2302052
2021-12-23,51.04,1.97,3.90,0.00,2302052
2021-12-24,58.46,5.01,-5.45,0.10,2302052
2021-12-25,46.67,5.30,-12.33,0.00,2302052
2021-12-26,46.21,3.44,-10.22,0.00,2302052
2021-12-27,73.00,1.91,-4.88,0.00,2302052
2021-12-28,69.00,2.50,-0.17,0.00,2302052
2021-12-29,61.00,4.08,-0.20,0.00,2302052
2021-12-30,44.00,5.31,-4.28,0.00,2302052
2021-12-31,37.58,3.32,-6.46,0.00,2302052
